created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Dec 12 23:43:55 +0000 2023;1734720768033087594;"@Indonesia_Pedia @ganjarpranowo Saking binggung nya cari celah kekurangan pak ganjar sihh ya padahal wadas itu proyek nasional bukan proyeknya pak ganjar #GanjarSikatKorupsi";0;0;0;0;in;1635148522587815941;1734566539947581561;Ririssetiawati7;https://twitter.com/Ririssetiawati7/status/1734720768033087594
Tue Dec 12 23:43:24 +0000 2023;1734720638580105460;"@Indonesia_Pedia @ganjarpranowo Kece! Kita tunggu kabar dari Pak Ganjar tentang Wadas, biar semua tahu betapa strategisnya proyek ini. 😊 #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja";0;0;0;0;in;1666758576776564737;1734566539947581561;syarioutlook;https://twitter.com/syarioutlook/status/1734720638580105460
Tue Dec 12 23:43:03 +0000 2023;1734720549656592758;"@Indonesia_Pedia @ganjarpranowo Moga aja Pak Prabowo buka obrolan sama Pak Ganjar, ngebahas Wadas. Proyek strategis nih, Ganjar berhasil! #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja";0;0;0;0;in;1064036834781458434;1734566539947581561;csoobinssi;https://twitter.com/csoobinssi/status/1734720549656592758
Tue Dec 12 23:42:39 +0000 2023;1734720448934596901;"@Indonesia_Pedia @ganjarpranowo Semoga deh, Pak Prabowo nanya ke Pak Ganjar soal Wadas. Biar rakyat Indonesia pada tahu, kan keren! #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja";0;0;0;0;in;1222009018538848257;1734566539947581561;MohammadKhosyim;https://twitter.com/MohammadKhosyim/status/1734720448934596901
Tue Dec 12 23:41:37 +0000 2023;1734720189273681982;"@puspapra Bukannya malah dibalik aja si  Prabowo ke Ganjar: kasus Wadas gmn, pak.";0;0;0;0;in;66975123;1734609684198535526;kumispanda25;https://twitter.com/kumispanda25/status/1734720189273681982
Tue Dec 12 23:41:12 +0000 2023;1734720086223864193;"@pimenimiklegi @Fr4nst @Esteht4war @kikysaputrii @NajwaShihab @zy_zy_its_me @BANGSAygSUJUD @wiena_kinasih @tjitrosoenarjo1 @gtobing2903 @iam_zelt @mas_veel @Minietweets_ @mpoklela7 @ganjarpranowo @PDI_Perjuangan @CCICPolri KAPOK!  Sampai kapanpun @KPK_RI akan di desak masa,  Agar KPK segera selesaikan kasus korupsi e-KTP &amp  Bank Jateng yg harus di pertanggung jawaban oleh @ganjarpranowo   Tidak seperti Agus Rahardjo &amp  Firli Bahuri yg mengeliminasi kasus Ganjar https://t.co/GwXzlLOGHH";0;0;0;1;in;1707296384347697152;1734471466694180966;icikiwir_08;https://twitter.com/icikiwir_08/status/1734720086223864193
Tue Dec 12 23:37:01 +0000 2023;1734719033075978590;"@idextratime sayang gada yang nanyain ganjar tentang wadas 🤣🤣";0;0;0;0;in;918701415119298560;1734588163560190157;IsilArmstrong;https://twitter.com/IsilArmstrong/status/1734719033075978590
Tue Dec 12 23:36:25 +0000 2023;1734718879962952004;"@Twillight_Loid Karna smua yang bikin recok Wadas (baca : Menteri2 Jokowi) ada disitu smua, di TKN wakakak. Yang ada bumerang lagi, bener juga kata situ. Ganjar kan bawa data, bisa nanti ditunjukkan ujungnya, bahwa Kementerian ini kementerian ini terkesan menghambat n bikin runya wakakak";0;1;0;2;in;2862109627;1734704292722798774;FelixSGL1;https://twitter.com/FelixSGL1/status/1734718879962952004
Tue Dec 12 23:33:43 +0000 2023;1734718203723755886;"@Indonesia_Pedia @ganjarpranowo Jelas loh pak kalo Wadas itu diselesaikan perselisihannya antara warga dengan pemerinta oleh pak Ganjar. Buka mata.  #GanjarSikatKorupsi #LanjutGANsemuakerja  #LanjutGANsemuamurah";0;0;0;0;in;1694910359541583872;1734566539947581561;SitiPat36838969;https://twitter.com/SitiPat36838969/status/1734718203723755886
Tue Dec 12 23:27:28 +0000 2023;1734716629924348133;"@sannajeon999 @nieke_olivia @mattdilaga Maaf koreksi. Jateng itu propinsi. Bukan kota. Kalo jakarta itu kota, dg APBN tinggi, dan maaf masih banjir juga. Jateng emang awal dipimpin ganjar adalah prov termiskin. 10 th dipimpin ganjar bisa turunin hampir 1jt wrg miskin. Maaf jkrt malah naik angka kemiskinannya.";6;14;1;8;in;1364867719;1734587519025479891;yuwantino12;https://twitter.com/yuwantino12/status/1734716629924348133
Tue Dec 12 23:26:56 +0000 2023;1734716494175694987;"@Indonesia_Pedia @ganjarpranowo sulit dimengerti, tapi faktanya kalau bukan ganjar gubernurnya waktu itu, pemerintah pusat akan kelimpungan mengatasi tragedi wadas #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja";0;0;0;0;in;1704001286134542336;1734566539947581561;isadorayakin;https://twitter.com/isadorayakin/status/1734716494175694987
Tue Dec 12 23:25:11 +0000 2023;1734716053962543148;"@Dennysiregar7 02 sangat sabar tidak ad pertanyaan tentang e-ktp ganjar ato formula anis";0;0;0;0;in;920941480075706368;1734592937697386926;freddy_sofyan;https://twitter.com/freddy_sofyan/status/1734716053962543148
Tue Dec 12 23:24:19 +0000 2023;1734715834516566453;"@Indonesia_Pedia @ganjarpranowo Pemerintah pusat seharusnya berterima kasih kepada pak ganjar, karena beliau tragedi wadas tidak membesar #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja";0;0;0;0;in;1704000024496250880;1734566539947581561;haisleyehleyeh;https://twitter.com/haisleyehleyeh/status/1734715834516566453
Tue Dec 12 23:22:37 +0000 2023;1734715406940831912;"@Indonesia_Pedia @ganjarpranowo Warga Wadas sdh berdialog sehingga didapat kan titik temu jalan tengah penyelesaiannya, berkat bantuan yg di fasilitasi oleh pak Ganjar #GanjarSikatKorupsi  #LanjutGANsemuamurah  #LanjutGANsemuakerja";0;0;0;0;in;1726116600821301248;1734566539947581561;holle422324;https://twitter.com/holle422324/status/1734715406940831912
Tue Dec 12 23:21:37 +0000 2023;1734715156419227854;"@PartaiSocmed Wadas proyek pusat Yang di beresin Ganjar,  apa kabar rempang?";0;0;0;0;in;4066585873;1734560870364053582;iya123456743;https://twitter.com/iya123456743/status/1734715156419227854
Tue Dec 12 23:21:19 +0000 2023;1734715082280776155;"@Indonesia_Pedia @ganjarpranowo Kalau bukan pak ganjar, mungkin tragedi wadas akan mencoreng nama pemerintah pusat saat itu #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja";0;0;0;0;in;1703998993494388736;1734566539947581561;grettaagata;https://twitter.com/grettaagata/status/1734715082280776155
Tue Dec 12 23:19:15 +0000 2023;1734714562887479618;"@Indonesia_Pedia @ganjarpranowo Wadas susah selesai dengan cara berdialog  yg difasilitasi oleh pak Ganjar  #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja";0;0;0;0;in;1726124088270467072;1734566539947581561;typo1212;https://twitter.com/typo1212/status/1734714562887479618
Tue Dec 12 23:18:12 +0000 2023;1734714296574366079;"Padahal kalo pak prabowo diserang soal HAM 98 seharusnya bisa counter balik soal Wadas ke pak ganjar.";0;0;0;0;in;103215720;1734714296574366079;farhanhamka;https://twitter.com/farhanhamka/status/1734714296574366079
Tue Dec 12 23:17:55 +0000 2023;1734714226856628394;"@Indonesia_Pedia @ganjarpranowo Wujud transparansi proyek strategis sangat diperlukan agar masyarakat tahu kontribusi Ganjar dalam menyelesaikan Wadas Tum.";0;0;0;0;in;1720608356207882240;1734566539947581561;RuanHyman28936;https://twitter.com/RuanHyman28936/status/1734714226856628394
Tue Dec 12 23:17:10 +0000 2023;1734714038553309267;"@Indonesia_Pedia @ganjarpranowo Mudah-mudahan, Pak Prabowo menggali informasi dari Pak Ganjar tentang Wadas yaa. Rakyat juga perlu tahu nih pencapaian proyek strategis ini keberhasilannya ada campur tangan pak Ganjar👍";0;0;0;0;in;1720608352193892352;1734566539947581561;HoonJk131054;https://twitter.com/HoonJk131054/status/1734714038553309267
Tue Dec 12 23:16:15 +0000 2023;1734713806352445917;"@Indonesia_Pedia @ganjarpranowo Pak Ganjar lah yg menyelesaian kasus Wadas dgn membawa yg konflik lahan berdialog dan ini sudah clear  #GanjarSikatKorupsi  #LanjutGANsemuamurah  #LanjutGANsemuakerja";0;0;0;0;in;1726134379414708224;1734566539947581561;copast11;https://twitter.com/copast11/status/1734713806352445917
Tue Dec 12 23:14:16 +0000 2023;1734713306894762431;"@Indonesia_Pedia @ganjarpranowo Bukan hal mudah menghadapi kemarahan warga Wadas. Tapi diatasi dengan baik oleh pak Ganjar. #GanjarSikatKorupsi #LanjutGANsemuakerja  #LanjutGANsemuamurah";0;0;0;0;in;1704300907159293952;1734566539947581561;diraaaa22;https://twitter.com/diraaaa22/status/1734713306894762431
Tue Dec 12 23:13:14 +0000 2023;1734713045556089108;"@Gus_Raharjo Memuji kecerdasan Ganjar dalam menghadapi tantangan seperti isu Ektp, Wadas, dan kendeng.";0;0;0;0;in;1698008231921217536;1734361454223212825;cherrynchan_;https://twitter.com/cherrynchan_/status/1734713045556089108
Tue Dec 12 23:10:14 +0000 2023;1734712290669425011;"@Indonesia_Pedia @ganjarpranowo Semoga diskusi tentang Wadas Tum membuka wawasan mengenai strategi dan langkah-langkah inovatif yang diambil oleh pak ganjar untuk mengatasi hambatan dalam menyelesaikan proyek tersebut. #GanjarSikatKorupsi  #LanjutGANsemuamurah  #LanjutGANsemuakerja";0;0;0;1;in;1704721770115452928;1734566539947581561;AllmanBryn16618;https://twitter.com/AllmanBryn16618/status/1734712290669425011
Tue Dec 12 23:10:11 +0000 2023;1734712279416066063;"@Indonesia_Pedia @ganjarpranowo Betul, Supaya jurus yang selama ini mereka gunakan untuk melemahkan Pak Ganjar  tak laku lagi setelah dijelaskan secara gamblang, seperti apa Wadas sebenarnya  #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja";0;0;0;0;in;1711154684625604608;1734566539947581561;feby_afiqa;https://twitter.com/feby_afiqa/status/1734712279416066063
Tue Dec 12 23:08:35 +0000 2023;1734711876972601542;"@Melihat_Indo Ganjar lah yang mengajak Warga Wadas untuk berdialog sehingga didapat kan titik temu jalan tengah penyelesaian kasus Wadas...dan ini sudah clear ! #GanjarSikatKorupsi  #LanjutGANsemuamurah  #LanjutGANsemuakerja";0;0;0;0;in;1663777976817963010;1734572561990836292;oktaviasaputra2;https://twitter.com/oktaviasaputra2/status/1734711876972601542
Tue Dec 12 23:07:58 +0000 2023;1734711723486298220;"@Melihat_Indo Proyek sebesar wadas saja pak ganjar berhasil selesaikan tanpa adanya mangkrak. Gimana mau ngga percaya sama kinerja beliau.   #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja";0;0;0;0;in;1663760157644591106;1734572561990836292;geraddwija7;https://twitter.com/geraddwija7/status/1734711723486298220
Tue Dec 12 23:07:05 +0000 2023;1734711501141709100;"@Indonesia_Pedia @ganjarpranowo padahal pak ganjar sudah menyelesaikan masalah wadas loh ya #GanjarSikatKorupsi  #LanjutGANsemuamurah #LanjutGANsemuakerja";0;0;0;0;in;1708041625233145856;1734566539947581561;epxample;https://twitter.com/epxample/status/1734711501141709100
Tue Dec 12 23:03:07 +0000 2023;1734710500024283200;"@Dennysiregar7 Dengan kinerja pa Ganjar yg sangat luar biasa menjdi teka teki ,knpa ko bisa gagal dari hasil survey";0;0;0;0;in;1710538148361678849;1734512664498598162;syfaaa53572;https://twitter.com/syfaaa53572/status/1734710500024283200
Tue Dec 12 23:01:51 +0000 2023;1734710183849328818;"@Indonesia_Pedia @ganjarpranowo Jika pertanyaan mengenai Wadas Tum diajukan kepada pak ganjar, ini bisa menjadi kesempatan emas untuk menyampaikan kontribusi positif pak ganjar dalam menyelesaikan proyek tersebut. #GanjarSikatKorupsi  #LanjutGANsemuamurah  #LanjutGANsemuakerja";0;0;0;1;in;1704601510070394880;1734566539947581561;GuntherZan55147;https://twitter.com/GuntherZan55147/status/1734710183849328818
Tue Dec 12 23:01:19 +0000 2023;1734710048373211421;"Ganjar Pranowo menjanjikan akan memberikan kesempatan kepada setiap keluarga miskin untuk satu anaknya sekolah sampai perguruan tinggi. https://t.co/D86dI24jZl";0;0;0;0;in;135795460;1734710048373211421;detikfinance;https://twitter.com/detikfinance/status/1734710048373211421
Tue Dec 12 22:57:08 +0000 2023;1734708993614831642;"@Dennysiregar7 Cie.. cie... narasinya Anies yg dg cerdas mengkonfirmasi "perasaan" digunakan.. bener udah jatuh cinta nih si Densi..? Setelah usaha mengkadrunkan diri gagal.. naikin rating ganjar  baiknya kamu pindah server saja hahahaha";0;0;0;0;in;729927721279627265;1734609482045685828;tirto75;https://twitter.com/tirto75/status/1734708993614831642
Tue Dec 12 22:56:08 +0000 2023;1734708744485765616;"Kalau pakai isu wadas ya tambah babak belur lah prabowo, wong wadas kan proyeknya jokowi bukan proyek ganjar sebagai gubernur jateng. Wadas proyek pemerintah pusat 😅";0;0;0;0;in;1622293502452285444;1734708744485765616;Pelumbungan1;https://twitter.com/Pelumbungan1/status/1734708744485765616
Tue Dec 12 22:54:24 +0000 2023;1734708307938377937;"@KataNadiaaa Dukung pak ganjar aja biar semua dibenahi dan gak gagal pastinya";0;0;0;0;in;1681833364540760064;1734507434855501858;Akyusyantik_;https://twitter.com/Akyusyantik_/status/1734708307938377937
Tue Dec 12 22:53:29 +0000 2023;1734708077197230471;"@KataNadiaaa Yang penting nanti ketika pak ganjar memimpin gak gagal.";0;0;0;0;in;1601314073160785922;1734507434855501858;Ratihwirawan;https://twitter.com/Ratihwirawan/status/1734708077197230471
Tue Dec 12 22:50:41 +0000 2023;1734707371039952967;"@idextratime Kecewa knp Kanjuruhan yg ditanyakan ke Ganjar.Bener klo konteksnya di penegakan hukum n HAM.tpi itu kan di jatim.knp g tanya penegakan hukum n HAM di Wadas,Rembang n Kendeng?";0;0;0;0;in;1723292772076335104;1734583302898716798;sukakomenaja;https://twitter.com/sukakomenaja/status/1734707371039952967
Tue Dec 12 22:49:11 +0000 2023;1734706996102697419;"@Gus_Raharjo Sikap terbuka dan jujur Pak Ganjar dalam menghadapi diskusi tentang Ektp, Wadas, dan kendeng membuktikan integritasnya yang bersih dari masa lalu yang kontroversial.";0;0;0;0;in;1666758576776564737;1734361454223212825;syarioutlook;https://twitter.com/syarioutlook/status/1734706996102697419
Tue Dec 12 22:45:14 +0000 2023;1734706000802820209;"@Indonesia_Pedia @ganjarpranowo Wujud transparansi proyek strategis sngat diperlukan agar masyarakat tahu kontribusi Ganjar dlm penyelesaian Wadas Tum.  #GanjarSikatKorupsi";0;0;0;0;in;1731232871510425600;1734566539947581561;rianda_shopia;https://twitter.com/rianda_shopia/status/1734706000802820209
Tue Dec 12 22:43:53 +0000 2023;1734705661680681421;"@nieke_olivia @mattdilaga jd second option sih tepatnya. Saat jd gubernur Jateng juga biasa aja nggak ada gebrakan. Semarang ttp banjir, Wadas nggak jelas sampai sekarang, dan Jateng jd kota termiskin. Ini kalau lihat dr track record ya. Poin plus Pk Ganjar dia bisa gunain sosmed dg baik";0;4;0;117;in;1627869973157928960;1734587519025479891;sannajeon999;https://twitter.com/sannajeon999/status/1734705661680681421
Tue Dec 12 22:39:57 +0000 2023;1734704669555863813;"@Indonesia_Pedia @ganjarpranowo Mudah-mudahan, Pak Prabowo menggali informasi dari Pak Ganjar tentang Wadas yaa.";0;0;0;0;in;1656528902083452928;1734566539947581561;rakha4324090056;https://twitter.com/rakha4324090056/status/1734704669555863813
Tue Dec 12 22:35:22 +0000 2023;1734703515895726390;"@Indonesia_Pedia @ganjarpranowo Ganjar lah yang mengajak Warga Wadas untuk berdialog sehingga didapat kan titik temu jalan tengah penyelesaian kasus Wadas...dan ini sudah clear ! #GanjarSikatKorupsi  #LanjutGANsemuamurah  #LanjutGANsemuakerja";0;0;0;0;in;1708737843118706689;1734566539947581561;Justin423129913;https://twitter.com/Justin423129913/status/1734703515895726390
Tue Dec 12 22:34:13 +0000 2023;1734703230255239573;"@Indonesia_Pedia @ganjarpranowo Ganjar lah yang mengajak Warga Wadas untuk berdialog sehingga didapat kan titik temu jalan tengah penyelesaian kasus Wadas...dan ini sudah clear ! #GanjarSikatKorupsi  #LanjutGANsemuamurah  #LanjutGANsemuakerja";0;0;0;0;in;1707627586489356288;1734566539947581561;Belinda47298813;https://twitter.com/Belinda47298813/status/1734703230255239573
Tue Dec 12 22:33:29 +0000 2023;1734703043709468709;"Lagi ngomongin Ganjar ya? Ganjar tuh pernah keseret kasus e-KTP bareng setnov, kurang manipulatif apa lagi coba..";0;1;4;11;in;1030789552867139584;1734703043709468709;KemenperinRI;https://twitter.com/KemenperinRI/status/1734703043709468709
Tue Dec 12 22:20:51 +0000 2023;1734699864028770702;"@Indonesia_Pedia @ganjarpranowo Bila pak Prabowo benar melakukan nya , pasti semua akan terbuka mata nya dn akan melihat seperti apa pak Ganjar yg tlh menyelesaikan soal Wadas *#GanjarSikatKorupsi* #LanjutGANsemuamurah #LanjutGANsemuakerja";0;0;0;0;in;1717889157857742848;1734566539947581561;nazwasyafira036;https://twitter.com/nazwasyafira036/status/1734699864028770702
Tue Dec 12 22:20:25 +0000 2023;1734699757090861310;"@Indonesia_Pedia @ganjarpranowo Pak ganjar paling enak berdiskusi dengan Desa Wadas dan udah ketemu solusinya semoga semuanya berjalan dengan lancar #GanjarSikatKorupsi";0;0;0;0;in;1700284292247814144;1734566539947581561;fqf1351300;https://twitter.com/fqf1351300/status/1734699757090861310
Tue Dec 12 22:11:02 +0000 2023;1734697392233218049;"@Indonesia_Pedia @ganjarpranowo Proyek sebesar wadas saja pak ganjar berhasil selesaikan tanpa adanya mangkrak. Gimana mau ngga percaya sama kinerja beliau.   #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja";0;0;0;0;in;1708140947610161152;1734566539947581561;SanjiWihma12075;https://twitter.com/SanjiWihma12075/status/1734697392233218049
Tue Dec 12 22:06:11 +0000 2023;1734696172395118794;"@Indonesia_Pedia @ganjarpranowo #GanjarSikatKoru  kira kira Prabowo  tanyakan egk ya  Soal Wadas... Biar rakyat tau  tu ...KL Wadas Ganjar Pranowo yg sudah menyelesaikan  #LanjutGANsemuakerja  #LanjutGANsemuamurah";0;0;0;0;in;1723503359959969792;1734566539947581561;PratamaJul9960;https://twitter.com/PratamaJul9960/status/1734696172395118794
Tue Dec 12 22:00:49 +0000 2023;1734694824383861139;"@Indonesia_Pedia @ganjarpranowo Proyek sebesar wadas saja pak ganjar berhasil selesaikan tanpa adanya mangkrak. Gimana mau ngga percaya sama kinerja beliau.   #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja";0;0;0;0;in;1708483719844233216;1734566539947581561;HamkaSipal25921;https://twitter.com/HamkaSipal25921/status/1734694824383861139
Tue Dec 12 21:59:26 +0000 2023;1734694476411724048;"@Indonesia_Pedia @ganjarpranowo selalu wadas yang menjadi kata kunci mereka untuk menjatuhkan pak Ganjar, sepertinya pengetahuan mereka sangat minim tentang wadas #GanjarSikatKorupsi  #LanjutGANsemuamurah  #LanjutGANsemuakerjax";0;0;0;0;in;1709456093821501440;1734566539947581561;Yunus1973771;https://twitter.com/Yunus1973771/status/1734694476411724048
Tue Dec 12 21:58:39 +0000 2023;1734694276087603686;"@Indonesia_Pedia @ganjarpranowo Pak Ganjar Pranowo telah membuktikan komitmennya terhadap hak asasi manusia dengan memprioritaskan dialog untuk Warga Wadas. Semoga langkah-langkahnya terus membawa dampak positif. #GanjarSikatKorupsi  #LanjutGANsemuakerja  #LanjutGANsemuamurah";0;0;0;0;in;1709457519205367808;1734566539947581561;amelia_kil98513;https://twitter.com/amelia_kil98513/status/1734694276087603686
Tue Dec 12 21:49:28 +0000 2023;1734691968075141521;"@M45Broo Ganjar pasti kalah bang karena Ganjar ngak ada prestasinya, ngurus wadas aja ngak beres, mending Anies ngurus kampung aquarium beres.";0;2;0;0;in;1463804243517878272;1734549206562730204;buchorieorie1;https://twitter.com/buchorieorie1/status/1734691968075141521
Tue Dec 12 21:47:21 +0000 2023;1734691435923058772;"@Indonesia_Pedia @ganjarpranowo Pak Ganjar emang setenang itu sikapnya, banyak orang yang menyalahkannya atas masalah wadas padahal beliau lahh yang berhasil menyelesaikannya  #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja";0;0;1;0;in;1600818575928721410;1734566539947581561;MAOLIDA1705;https://twitter.com/MAOLIDA1705/status/1734691435923058772
Tue Dec 12 21:39:46 +0000 2023;1734689526466199948;"@ucupzzz @segobecak @mamaknyaolin @erasmus70 @ganjarpranowo @aniesbaswedan SMKN Jawa Tengah dulunya adalah BLPT era Soeharto, semacam lab praktikum bersama SMK di satu wilayah. Pasca penghapusan BLPT Pak Ganjar menjadikannya sebagai boarding school untuk orang miskin. Hal serupa dilakukan Pemprov SUMUT.";0;0;0;0;in;1370954100;1734578336192741857;afathngantuk;https://twitter.com/afathngantuk/status/1734689526466199948
Tue Dec 12 21:34:03 +0000 2023;1734688088331567227;"@PartaiSocmed Wadas itu program pemerintah pusat justru Ganjar inisiatif menengahi dan menyelesaikan masalahnya. Itu pemimpin sejati.";0;0;0;0;in;1574159718435545088;1734560870364053582;AdiUnoP;https://twitter.com/AdiUnoP/status/1734688088331567227
Tue Dec 12 21:28:53 +0000 2023;1734686788420288581;"@denismalhotra Intinya gini mass jgn hanya berkoar di media sosial rasakan dlu sensasinya tinggal di papua😅 anies dan ganjar ngajak berdialog ? Tidk segampang itu ini separatis dari tahun ke tahun ganti presiden juga sudah dipake cara damai dan berdialog nyatanya gagal.";0;0;1;2;in;1194451628750852097;1734566870643286362;marianichristy_;https://twitter.com/marianichristy_/status/1734686788420288581
Tue Dec 12 21:24:20 +0000 2023;1734685641970159690;"@Indonesia_Pedia @ganjarpranowo #GanjarSikatKorupsi #LanjutGANsemuamurah  #LanjutGANsemuakerja  Pak Ganjar lah yang pasang badan menangani proyek Wadas Tum dan berhasil menyelesaikan.Pak Ganjar 👍👍";0;0;0;0;in;1712281034581291008;1734566539947581561;Salahselal76315;https://twitter.com/Salahselal76315/status/1734685641970159690
Tue Dec 12 21:23:12 +0000 2023;1734685356979802370;"@memelord_666666 Maklum, pendidikan kita memang dibikin sedemikian rupa agar hanya bs mencerna penjelasan tekstual, sedangkan gagasan2 Anies dan Ganjar, itu gagasan orang berpendidikan, jd g salah memang rata2 pemilih Prabowo tu orang2 bodoh. Makanya perlu perubahan, dimulai dr Pendidikan. 👍";0;0;0;0;in;110753341;1734599189445968376;amed_jow;https://twitter.com/amed_jow/status/1734685356979802370
Tue Dec 12 21:17:29 +0000 2023;1734683919696679159;"@Aprisy2 @Afutami Sayang gak ada yang arah kesana tadi. Pak Prabowo ditanyain pencawapresan Gibran, ditanyain kasus HAM 98. Pak Anies ditanyain polutan Jakarta. Pak Ganjar gak ada yang nanyain Wadas.";0;0;0;0;in;1733419165242081280;1734577665074774375;UdzkurM41994;https://twitter.com/UdzkurM41994/status/1734683919696679159
